	BtwCen	ClsCen	DegCen	EigCen	FoundationID	FoundationType	WorkingArea
1097	0.000185458579455	0.03560352344	0.000598265031409	6.30696021499e-08	798	PRF	FAV
1098	0.0	0.0	0.0	0.0	1270	PUF	FAV
1099	0.0	0.0	0.0	0.0	2412	PRF	FAV
1100	0.0	0.0	0.0	0.0	1271	PUF	UFA
1101	0.0	0.0	0.0	0.0	2415	PRF	FAV
1102	0.0	0.0	0.0	0.0	1272	PRF	FAV
1103	0.0	0.0	0.0	0.0	2414	PRF	FAV
1104	0.0	0.0	0.0	0.0	1139	PRF	FAV
1105	0.0	0.000299132515704	0.000299132515704	1.33768338608e-112	1138	PRF	FAV
1106	0.0	0.0	0.0	0.0	2417	PRF	FAV
1107	0.000576449436416	0.0442594708696	0.00119653006282	2.43010610515e-05	3051	PUF	UFA
1108	0.0	0.0	0.0	0.0	1133	PRF	FAV
1109	0.0	0.0	0.0	0.0	1132	PRF	FAV
1110	0.000185458579455	0.0315710898303	0.000598265031409	5.55526920114e-10	1131	PUF	FAV
1111	0.0	0.0	0.0	0.0	1130	PRF	FAV
1112	0.0	0.0	0.0	0.0	1137	PRF	FAV
1113	0.0	0.0	0.0	0.0	1136	PUF	FAV
1114	0.0	0.0	0.0	0.0	1135	PRF	FAV
1115	0.0	0.0293796542406	0.000299132515704	1.64647220167e-10	1134	PUF	FAV
1116	0.0	0.0	0.0	0.0	2419	PRF	FAV
1117	0.0	0.0	0.0	0.0	1276	PRF	UFA
1118	0.0	0.0484746585715	0.000299132515704	8.57340094275e-05	2418	PUF	UFA
1119	0.0	0.0	0.0	0.0	1277	PRF	FAV
1120	1.79014072833e-07	0.000598265031409	0.000598265031409	4.70655499928e-99	2790	PUF	FAV
1121	0.0	0.000398843354273	0.000299132515704	2.35327749964e-99	3018	PRF	FAV
1122	0.000185458579455	0.0403509576368	0.000598265031409	2.13208276573e-07	2791	PRF	FAV
1123	0.0	0.0	0.0	0.0	3012	PRF	FAV
1124	0.000370559130765	0.0403610833476	0.000598265031409	2.13210665547e-07	2796	PRF	FAV
1125	0.000166514505868	0.0464248570184	0.000598265031409	2.1153899344e-05	3010	PRF	FAV
1126	1.79014072833e-07	0.000598265031409	0.000598265031409	4.70655499928e-99	2793	PUF	FAV
